Name;Description;Geometry;id;nom;lat;lon;n_rue;rue;ville;cp;date_creation;date_modification;tempsdecollecte;poidsmax;instructions;geo_point_2d
1062;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31538</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1062</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4766</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.14544</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>170</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>AUX ARCHES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:12</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Bohisseaux</td></tr></table></center>;"{""coordinates"": [5.14544, 50.4766], ""type"": ""Point""}";31538;1062;50.4766;5.14544;170;AUX ARCHES;ANDENNE;5300;2014-06-25 15:02:12;2015-08-21 09:57:21;300;900;Rue Bohisseaux;50.4766,5.14544
4031;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31638</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>4031</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1204</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.97903</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>211</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE ROCHEFORT</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>BEAURAING</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5570</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:17</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Parc à conteneurs (Rue de Rochefort)</td></tr></table></center>;"{""coordinates"": [4.97903, 50.1204], ""type"": ""Point""}";31638;4031;50.1204;4.97903;211;RUE DE ROCHEFORT;BEAURAING;5570;2014-06-25 15:02:17;2015-08-21 09:57:21;300;900;Parc à conteneurs (Rue de Rochefort);50.1204,4.97903
30057;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32324</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30057</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1978</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.54655</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>4</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>BOULEVARD DE L'ENSEIGNEMENT</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PHILIPPEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Boulevard de l\'Enseignement</td></tr></table></center>;"{""coordinates"": [4.54655, 50.1978], ""type"": ""Point""}";32324;30057;50.1978;4.54655;4;BOULEVARD DE L'ENSEIGNEMENT;PHILIPPEVILLE;5600;2014-06-25 15:02:56;2015-08-21 09:57:21;300;900;Boulevard de l\'Enseignement;50.1978,4.54655
1064;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31540</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1064</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4554</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.11073</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CHAUSSÉE DE CINEY</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:12</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Chaussée de Ciney (Rue Neuve)</td></tr></table></center>;"{""coordinates"": [5.11073, 50.4554], ""type"": ""Point""}";31540;1064;50.4554;5.11073;;CHAUSSÉE DE CINEY;ANDENNE;5300;2014-06-25 15:02:12;2015-08-21 09:57:21;300;900;Chaussée de Ciney (Rue Neuve);50.4554,5.11073
4032;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31639</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>4032</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1205</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.97916</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>211</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE ROCHEFORT</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>BEAURAING</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5570</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:17</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Parc à conteneurs (Rue de Rochefort)</td></tr></table></center>;"{""coordinates"": [4.97916, 50.1205], ""type"": ""Point""}";31639;4032;50.1205;4.97916;211;RUE DE ROCHEFORT;BEAURAING;5570;2014-06-25 15:02:17;2015-08-21 09:57:21;300;900;Parc à conteneurs (Rue de Rochefort);50.1205,4.97916
30058;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32325</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30058</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1945</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.5431</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>8</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>Boulevard du Centenaire</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>Philippeville</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2020-02-19 02:15:01</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Boulevard du Centenaire (Parking du Moulin)</td></tr></table></center>;"{""coordinates"": [4.5431, 50.1945], ""type"": ""Point""}";32325;30058;50.1945;4.5431;8;Boulevard du Centenaire;Philippeville;5600;2014-06-25 15:02:56;2020-02-19 02:15:01;300;900;Boulevard du Centenaire (Parking du Moulin);50.1945,4.5431
1065;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31541</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1065</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4949</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.03413</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>686</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE LA LIMITE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:12</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue André Renard</td></tr></table></center>;"{""coordinates"": [5.03413, 50.4949], ""type"": ""Point""}";31541;1065;50.4949;5.03413;686;RUE DE LA LIMITE;ANDENNE;5300;2014-06-25 15:02:12;2015-08-21 09:57:21;300;900;Rue André Renard;50.4949,5.03413
1080;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31642</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1080</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4945</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.04794</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>114</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CHAUSSÉE D'ANTON</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:17</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Parc à conteneurs (Chaussée d\'Anton)</td></tr></table></center>;"{""coordinates"": [5.04794, 50.4945], ""type"": ""Point""}";31642;1080;50.4945;5.04794;114;CHAUSSÉE D'ANTON;ANDENNE;5300;2014-06-25 15:02:17;2015-08-21 09:57:21;300;900;Parc à conteneurs (Chaussée d\'Anton);50.4945,5.04794
30060;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32329</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30060</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.175</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.51949</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE SENZEILLES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PHILIPPEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Senzeilles</td></tr></table></center>;"{""coordinates"": [4.51949, 50.175], ""type"": ""Point""}";32329;30060;50.175;4.51949;;RUE DE SENZEILLES;PHILIPPEVILLE;5600;2014-06-25 15:02:57;2015-08-21 09:57:21;300;900;Rue de Senzeilles;50.175,4.51949
1068;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31544</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1068</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4896</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.03917</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>20</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU TIENNE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:12</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Tiennes aux Grives</td></tr></table></center>;"{""coordinates"": [5.03917, 50.4896], ""type"": ""Point""}";31544;1068;50.4896;5.03917;20;RUE DU TIENNE;ANDENNE;5300;2014-06-25 15:02:12;2015-08-21 09:57:21;300;900;Rue Tiennes aux Grives;50.4896,5.03917
17061;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31644</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>17061</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5806</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.71602</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU STORDOIR</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>GEMBLOUX</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5030</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:17</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Parc à conteneurs (Rue du Stordoir)</td></tr></table></center>;"{""coordinates"": [4.71602, 50.5806], ""type"": ""Point""}";31644;17061;50.5806;4.71602;;RUE DU STORDOIR;GEMBLOUX;5030;2014-06-25 15:02:17;2015-08-21 09:57:21;300;900;Parc à conteneurs (Rue du Stordoir);50.5806,4.71602
27566;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32336</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>27566</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4692</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.8485</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE FOND DES BAS PRÉS</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5000</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-09-17 02:15:00</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Fond des Bas-Prés (SNCB)</td></tr></table></center>;"{""coordinates"": [4.8485, 50.4692], ""type"": ""Point""}";32336;27566;50.4692;4.8485;;RUE FOND DES BAS PRÉS;NAMUR;5000;2014-06-25 15:02:57;2015-09-17 02:15:00;300;900;Rue Fond des Bas-Prés (SNCB);50.4692,4.8485
1070;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31546</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1070</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5014</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.09163</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>23</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU GOUVERNEUR PIERRE FALIZE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:12</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Gouverneur Pierre Falize</td></tr></table></center>;"{""coordinates"": [5.09163, 50.5014], ""type"": ""Point""}";31546;1070;50.5014;5.09163;23;RUE DU GOUVERNEUR PIERRE FALIZE;ANDENNE;5300;2014-06-25 15:02:12;2015-08-21 09:57:21;300;900;Rue Gouverneur Pierre Falize;50.5014,5.09163
12022;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31649</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>12022</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5317</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.97487</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>30</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE ERNEST MONTELLIER</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>FERNELMONT</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5380</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:18</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Parc à conteneurs (Rue Ernest Montellier)</td></tr></table></center>;"{""coordinates"": [4.97487, 50.5317], ""type"": ""Point""}";31649;12022;50.5317;4.97487;30;RUE ERNEST MONTELLIER;FERNELMONT;5380;2014-06-25 15:02:18;2015-08-21 09:57:21;300;900;Parc à conteneurs (Rue Ernest Montellier);50.5317,4.97487
24075;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32339</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>24075</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4587</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.66313</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>122</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE FRANÇOIS HITTELET</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>JEMEPPE-SUR-SAMBRE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5190</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue François Hittelet (Magasin Champion)</td></tr></table></center>;"{""coordinates"": [4.66313, 50.4587], ""type"": ""Point""}";32339;24075;50.4587;4.66313;122;RUE FRANÇOIS HITTELET;JEMEPPE-SUR-SAMBRE;5190;2014-06-25 15:02:57;2015-08-21 09:57:21;300;900;Rue François Hittelet (Magasin Champion);50.4587,4.66313
1073;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31547</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1073</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4979</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.08055</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CITÉ D'ATRIVE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:12</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Cité d\'Atrive</td></tr></table></center>;"{""coordinates"": [5.08055, 50.4979], ""type"": ""Point""}";31547;1073;50.4979;5.08055;;CITÉ D'ATRIVE;ANDENNE;5300;2014-06-25 15:02:12;2015-08-21 09:57:21;300;900;Cité d\'Atrive;50.4979,5.08055
26033;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31655</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>26033</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3251</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.71815</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>METTET</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5640</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:18</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2020-04-08 08:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>20</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Poirier Saint-Etienne</td></tr></table></center>;"{""coordinates"": [4.71815, 50.3251], ""type"": ""Point""}";31655;26033;50.3251;4.71815;;;METTET;5640;2014-06-25 15:02:18;2020-04-08 08:57:21;20;900;Rue du Poirier Saint-Etienne;50.3251,4.71815
1104;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32343</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1104</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4786</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.08762</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>34</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES ECHAVÉES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:57</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue des Echavées (Nouveau cimetière)</td></tr></table></center>;"{""coordinates"": [5.08762, 50.4786], ""type"": ""Point""}";32343;1104;50.4786;5.08762;34;RUE DES ECHAVÉES;ANDENNE;5300;2014-06-25 15:02:57;2015-08-21 09:57:21;300;900;Rue des Echavées (Nouveau cimetière);50.4786,5.08762
1074;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31548</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1074</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4979</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.08055</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CITÉ D'ATRIVE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:12</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Cité d\'Atrive</td></tr></table></center>;"{""coordinates"": [5.08055, 50.4979], ""type"": ""Point""}";31548;1074;50.4979;5.08055;;CITÉ D'ATRIVE;ANDENNE;5300;2014-06-25 15:02:12;2015-08-21 09:57:21;300;900;Cité d\'Atrive;50.4979,5.08055
31028;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>31656</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>31028</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3836</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.87171</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CHAUSSÉE DE NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PROFONDEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5170</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:18</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Chaussée de Dinant</td></tr></table></center>;"{""coordinates"": [4.87171, 50.3836], ""type"": ""Point""}";31656;31028;50.3836;4.87171;;CHAUSSÉE DE NAMUR;PROFONDEVILLE;5170;2014-06-25 15:02:18;2015-08-21 09:57:21;300;900;Chaussée de Dinant;50.3836,4.87171
1105;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32344</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>1105</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4785</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.08739</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>34</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES ECHAVÉES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANDENNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5300</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:58</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue des Echavées (Nouveau cimetière)</td></tr></table></center>;"{""coordinates"": [5.08739, 50.4785], ""type"": ""Point""}";32344;1105;50.4785;5.08739;34;RUE DES ECHAVÉES;ANDENNE;5300;2014-06-25 15:02:58;2015-08-21 09:57:21;300;900;Rue des Echavées (Nouveau cimetière);50.4785,5.08739
